金融领先行业万向，数据分析师，金融讲+双休+五险一金,100%,北京万向通汇投资有限公司,8000-15000,北京-崇文区,最新,    北京万向联合控股集团现在给“北漂”们一个留下的机会，回来的理由。        ★    我也曾和你一样，觉得金融遥不可及，可是学了才知道，并不难        岗位职责：   （无经验者通过面试后可免费带薪培训） 1.严格执行公司各项制度，，并定期整理交易数据，向上级领导账户分析结果； 2...,http://jobs.zhaopin.com/288865232254202.htm
金融数据分析师助理+月入9K+可实习内部晋升,100%,广州中冠实业投资有限公司,4500-6500,广州,最新,   人的一生有太多的选择，也一直在选择。   今天的现状由昨天的选择而定格，明天的幸福由今天的选择而定格。   选择能决定你路程的宽与窄，远与近；选择能决定你人生的贵与贱，富与贫。        岗位职责： （无经验者通过面试后可免费带薪培训）    1.严格执行公司各项制度，并定期整理交易数据，...,http://jobs.zhaopin.com/CC688169231J00071944904.htm
金融数据分析师助理+双休+五险一金,95%,重庆宝钻信息技术咨询有限公司,6001-8000,重庆,招聘中,   岗位职责：  （无经验者通过面试后可免费带薪培训）  1.严格执行公司各项制度，，并定期整理数据，向上级领导分析结果；  2.按照部门主管的要求进行技术和基本面规律的分析，进行数据的搜集或整理；  3.配合其他部门有关工作；  4.遵守公司的各项管理制度，承办领导交办的其他工作。   岗位要求...,http://jobs.zhaopin.com/CC503336080J00128618001.htm
金融数据分析师,71%,嘉诺恒盛(北京)教育科技有限公司,8001-10000,北京-朝阳区,招聘中,  应聘条件：  1、专业不限，经济类、理工类专业优先；  2、人品端正，谦虚好学，自信果敢；  3、有很强的数据运算能力及宏观经济数据分析能力，纪律严格；  4、有强烈希望成为交易高手的意愿；  5、可承受较大心理压力，有很强的自我调控能力，纪律严格；  6、对公司资金高度负责，严格执行安全控制；...,http://jobs.zhaopin.com/278684936256413.htm
初级数据分析师（校招）,100%,福州龙腾简合网络技术有限公司,4000-5000,福州,最近,  岗位职责:   1、负责源数据的测试工作，跟进解决测试中发现的问题； 2、根据业务需求，提供对应的数据报表或者源数据，协助分析师完成分析报告和业务建模。   任职资格:   1、计算机，软件开发，统计学，数学，经济学等相关专业优先； 2、良好的沟通能力和逻辑思维能力，具备良好的沟通及团队协作能力...,http://jobs.zhaopin.com/644583427250685.htm
数据分析师（DX13kx）,95%,北京东方国信科技股份有限公司,10000-20000,西安,招聘中,   岗位职责： 1、能够利用数学统计模型前瞻性的发现企业管理的潜在需求；  2、协助项目组基于数据建模与统计分析结果建立模型和解决方案；  3、参与数据挖掘、分析及数据分析报告撰写工作；  4、负责数据的整理及分析；  5、负责审核数据分析结果；  6、定期制作项目和客户数据分析报告；  7、协助...,http://jobs.zhaopin.com/CC232405817J00049036909.htm
数据分析师,52%,塔塔信息技术(中国)股份有限公司上海分公司,3500-4500,天津,最近,  岗位职责：  1. 在Excel等office平台上做数据处理；  2. 使用相关软件对数据进行查错出表；  3. 负责项目过程中数据的处理、分析，以及相关的数据建模；  4. 协同数据经理从数据的角度实现研究目的。     任职要求：  1. 经验要求： 无，  2. 学历要求： 大专及以上 ...,http://jobs.zhaopin.com/425222218250093.htm
金融数据分析师,96%,中汇富投资(深圳)有限公司,6001-8000,深圳,招聘中,  岗位职责  薪资待遇: 初级分析员 : 6000 底薪 + 提成20% + 节假日福利 + 年终奖+ 五险一金 月薪可达7000元以上 中级分析员 : 10000 底薪 + 提成30% + 节假日福利 + 年终奖 + 五险一金 月薪可达到1万元以上 高级分析员：15000底薪 + 提成40% +...,http://jobs.zhaopin.com/453274238250506.htm
金融数据分析师（6K+五险双休）,98%,中汇富投资(深圳)有限公司,6001-8000,深圳,最近,    【职位要求】    1.人品端正，有责任心，愿与公司一同成长进步；  2.以金融行业为的事业并为之奋斗一生；  3.并认同公司的经营与管理模式；  4.有较好的学习与接收新事物的能力；  5.执行力，自制力强，纪律性强;  6.金融专业毕业优先，有过相关金融工作经验优先；       【工作...,http://jobs.zhaopin.com/453274238250129.htm
高级数据分析师（T-07）,,上海网鱼信息科技有限公司,20001-30000,上海,最近,   职责描述：   1、 对公司产品的各项经营数据分析，进行数据监测、分析、统计；   2、 通过工具提取，分析，归纳用户属性，行为等信息，完成分析结果；   3、 处理用户海量数据，挖掘用户行为特征，为产品、运营创新提供参考依据；   4、 针对具体业务问题，研究影响用户的潜在因素，进行数据分析...,http://jobs.zhaopin.com/CC622432920J00099934805.htm
金融数据分析师（助理//专员）底薪6000,100%,北京万向卓迹商贸有限公司,6001-8000,北京-朝阳区,最近,  岗位职责：  在西藏，再努力也烧不开一壶水：说明环境很重要。   骑自行车，再努力也追不上宝马，（开拖拉机追不上高铁）：说明平台很重要。  狗对熊说：嫁给我吧，你会幸福的。熊说：嫁你生狗熊，我要嫁给猫，生熊猫才尊贵，说明选择很重要。     我们通常只关注自己熟悉的行业和我们能够驾驭的工作，与此...,http://jobs.zhaopin.com/409386535251411.htm
数据分析师经理,95%,兰德威尔(北京)资产管理有限公司,15001-20000,北京-石景山区,最近,    一、岗位须知：    1、请各位求职者认真、详细的阅读你投递的职位要求，公司将统一进行审核、通知，谢绝重复投递和未经预约来访。    2、凡应聘成功人员，公司将统一、全面的给予员工提供零基础培训。    3、正式入职之后交易资金均由公司提供。    二、岗位简介及岗位要求：    1、负责公...,http://jobs.zhaopin.com/345434188269428.htm
BI数据分析师,,华大基因,13000-25000,深圳-盐田区,招聘中,  职责描述： 1、参与BU数字化运营项目的数据探索、分析洞察、挖掘建模工作，完成数据探索分析及产品可视化设计开发等内容； 2、能够基于数据分析得到有价值的信息，为产品质量风险监控、预测推演及产品线端到端指标等方面提供数据洞察，从数据分析和数据挖掘的角度为业务诉求、痛点及问题提供建议； 3、研究新技...,http://jobs.zhaopin.com/195931818260028.htm
金融助理/数据分析师助理-无销售零基础培训,94%,北京万向卓迹商贸有限公司,10001-15000,北京,最近,   不要怀疑你的眼睛 你没看错  我也没发错 我们就是想在不同的地方 找到人才   我们通常只关注自己熟悉的行业和我们能够驾驭的工作，与此同时，有没有想过我们关注的行业还有多少发展和上升空间，同样都是工作8小时，为什么别人能挣1-2万而自己还在为7-8千纠结，外面的世界很精彩，走出来看看吧 我们可...,http://jobs.zhaopin.com/409386535251425.htm
数据分析师,97%,杭州贝嘟科技有限公司（衣邦人）,5000-8000,杭州-下沙,招聘中,  岗位职责：  1、每日项目数据的分配，目标达成数据跟进及报表（日报，月报）输出； 2、BPO的数据对接与汇总统计；  3、各个业务端口，现有报表的检核； 4、业务报表开发，统计，分析与系统数据的整理输出； 5、完成其他临时任务。  岗位要求：  1.大专及以上学历；  2.熟练使用word，ex...,http://jobs.zhaopin.com/240646280251086.htm
金融数据分析师,97%,深圳市华尔智远资产管理有限公司,6001-8000,深圳,最新,"   岗位职责：    1.负责公司指定客户账户或配资账户的资金运作；    2.分析行情，做出每日交易计划；    3.配合培训讲师完成新入职员工的交易辅导；    4.把握市场机会，及时交易,确保账户达到稳定盈利，尽可能的达到利益最大化。         任职要求：    1.专业不限，经济类、...",http://jobs.zhaopin.com/574170634250116.htm
Risk - 数据分析师（反欺诈分析师）,,马上消费金融股份有限公司,12000-24000,深圳-福田区,招聘中,   岗位要求      1. 反欺诈数据库维护及异常情况跟进处理  2. 早期预警trigger设计及部署  3. 早期预警效能分析及调整  4. 日常反欺诈报表分析      任职资格    1. 本科及以上学历，统计、数量经济、运筹学、数理金融专业优先；    2. 1年及以上数据分析工作经验...,http://jobs.zhaopin.com/252519037251398.htm
急、急、急聘：数据分析师、双休、无需经验,61%,嘉诺恒盛(北京)教育科技有限公司,8001-10000,北京,招聘中,    想换个行业挑战高薪吗？请仔细阅读下面内容：          岗位职责：     1、接受公司有关技术分析、基本面分析、国际金融理论的“岗前培训”；    2、学习贵金属，国际期货等交易品种的基本操盘技巧；    3、参与实盘交易演练，从中选择适合自己的有效交易手段，并形成自己独特的交易体系...,http://jobs.zhaopin.com/278684936258140.htm
数据分析师/实习生,,北京拓普丰联信息工程有限公司,4001-6000,武汉,最新,"  岗位职责：  1、     参与业务数据分析需求的调研、分析及实现；    2、 参与数据挖掘模型的构建、维护、部署和评估   任职要求：  1 、本科及以上学历 , 计算机专业优先，统计学、数学或数据分析、信息处理相关专业；   2 、具备良好的沟通和学习能力，逻辑思维能力较强；    3  ...",http://jobs.zhaopin.com/120379137250121.htm
数据分析师 包食宿,100%,安徽品蝶网络科技有限公司,6001-8000,合肥,最新,  因公司业务扩张，现特需大量以下岗位人才，欢迎您踊跃加入我们公司，一起努力共同成长，无经验亦可！      工作职责：     1、 梳理用户服务部数据分析需求，规划报表需求，实现日常数据可视化；     2、 负责WEB 端以及APP端的产品业务分析、用户行为分析、用户画像分析，通过分析挖掘业务...,http://jobs.zhaopin.com/648591837250093.htm
数据分析师底薪6k至15k免费培训五险 双休,100%,北京万向卓迹商贸有限公司,8001-10000,北京,最近,    因为我们公司，有你想要的—— 简单透明的企业文化； 公平公开的晋升机制； 新人入职的专业培训； 底气十足的高薪提成； 丰富多彩的旅游奖励… 人生的每一笔经历，都在书写你的简历。原本你以为微不足道的事情，回头看的时候，都有着无法细数的刻度。自己拼出来的东西，和别人送到嘴边的东西，意义和珍惜的程...,http://jobs.zhaopin.com/409386535251209.htm
❤金融数据分析师助理//储备经理,100%,北京万向卓迹商贸有限公司,8001-10000,北京-朝阳区,最近,  职位要求 ：  1、应届毕业生及以上学历，有志于金融行业长远发展（金融、经济学专业可放宽至大专）；或对金融行业有强烈意愿者。  2、良好的沟通能力，很好的亲和力和较强的人际交往能力；  3、精力充沛，喜爱竞争挑战和有强烈成功欲望；  4、遵守纪侓和行业规范，能接受严格专业培训，具有敬业精神及团队...,http://jobs.zhaopin.com/409386535251372.htm
数据分析师,51%,华为技术有限公司,面议,南京,招聘中,  【岗位职责】：  岗位职责：  1、建立业务运营检测数据指标体系，完善业务各项统计报表，完成数据后台的建立及维护；  2、对线上业务进行日常运营监控分析，根据数据情况快速有效的定位问题并提出解决方案；  3、对营销效果进行评估，从引流效果、流量转化、销售目标进行效果分析，为营销活动从数据角度提供...,http://jobs.zhaopin.com/000542945275597.htm
底薪15000招交易员/数据分析师/风险管理,93%,富尔天华(北京)国际资产管理有限公司,15001-20000,北京-朝阳区,最新,  生活让你点头不如甩掉包袱，转行首选--------  识时务者为俊杰，您是否选择做俊杰？  请仔细阅读后再投简历：  一、薪资待遇：（带薪培训，100元/天）  初级交易员：底薪8000 +30%提成+五险+年终奖金月薪可达15000以上。  中级交易员：底薪12000+40%提成+五险+年终奖...,http://jobs.zhaopin.com/696427020269775.htm
8k无责金融市场数据分析师/资金管理人（免费培训+补助+双休）,100%,北京万向通汇投资有限公司,8000-15000,北京,最近,   我也没发错 我们就是想在不同的地方 找到人才    我们通常只关注自己熟悉的行业和我们能够驾驭的工作，与此同时，有没有想过我们关注的行业还有多少发展和上升空间，同样都是工作8小时，为什么别人能挣1-2万而自己还在为7-8千纠结，外面的世界很精彩，走出来看看吧    我们可以很负责的说只要敢于迎...,http://jobs.zhaopin.com/288865232254217.htm
高薪聘请金融数据分析师/助理（双休不加班,93%,南京玖诺知晓信息科技有限公司,6001-8000,南京,最近,  岗位职责 1、 负责数据采集、汇总； 2、 收集、整理、汇总、各项目数据，进行数据分析； 3、 汇总业务数据，定期完成相关业绩数据的分析和关键点提炼； 4、数据库管理等其他相关工作。 5、按照部门主管的要求进行技术和基本面规律的分析，进行数据的搜集或整理； 6、严格执行公司各项制度，，并定期整理...,http://jobs.zhaopin.com/581823932250436.htm
数据分析师-人力资源数据,,北京汉能光伏投资有限公司,10001-15000,北京,最近,   人力资源数据分析师    工作职责 :  1.        基于人力资源数据分析，洞察公司人力资源趋势和问题，提供数据洞察报告等，优化人力资体系和流程，搭建创新型领先的人力资源体系，搭建人力大数据平台；   2.        负责招聘领域体系、流程、方法或工具的改善，参与制定...,http://jobs.zhaopin.com/CC697584622J00042925013.htm
金融数据分析师|,93%,北京万向天乾科技有限公司,8000-15000,北京,最近,    【岗位职责】    1、能够冷静分析金融市场并判断行情走势    2、把握市场机会及时发出操作指示    3、严格执行公司各项制度，定期分析整理数据，向上级领导汇报分析结果    4、  按照公司  要求进行技术面和基本面的分析，宏观经济和行业研究；进行数据的搜集或整理    5、配合其他部...,http://jobs.zhaopin.com/CC371117782J00043271113.htm
数据分析师,93%,深圳市易佰网络科技有限公司武汉分公司,6000-8000,武汉,最新,   岗位职责：针对销售平台后台数据进行汇总分析（包括但不限于销售额、成本、广告费用、物流费用等）     要求：一本以上学历，硕士优先，数学统计相关的专业，要求熟练掌握使用excel函数、数据透视表、宏/VBA等相关数据分析软件    薪资：底薪6K+提成    工作时间：周一至周五9:00-12...,http://jobs.zhaopin.com/CC375970138J00073122306.htm
资深数据分析师,,北京公瑾科技有限公司,15000-30000,北京,最近,   岗位职责：   1.负责业务线的数据支持全面统筹工作；   2.对数据进行监控分析，包括数据选取、分析，快速有效地定位问题并推动相关部门制定解决方案及方案效果评估；   3. 管理和建立数据分析模型，评估模型，应用模型，推动落实相关解决方案并跟进结果；   4. 结合业务决策分析需求，制定常规...,http://jobs.zhaopin.com/CC273475780J00040828715.htm
公司直招数据分析师助理,100%,天津蔓菁装饰有限公司,4001-6000,天津,最新,  岗位职责： 1. 负责数据和项目相关需求的收集、整理和维护 2.完成领导交办的其他工作。 任职资格： 1、18-28周岁，中专以上学历，身体健康。 2、工作稳定、轻松，工作时间朝九晚六。 3、具备良好的沟通协调能力，熟练使用office办公软件 4、有较强的组织、协调、执行、沟通能力及人际交往能...,http://jobs.zhaopin.com/567279932250303.htm
急聘 储备经理数据分析师 免费培训 双休,54%,嘉诺恒盛(北京)教育科技有限公司,8001-10000,北京,招聘中,  一、、、、  应聘条件： 1、专业不限，经济类、理工类专业优先； 2、人品端正，谦虚好学，自信果敢； 3、有很强的数据运算能力及宏观经济数据分析能力，纪律严格； 4、可承受较大心理压力，有很强的自我调控能力，纪律严格； 5、对公司资金高度负责，严格执行安全控制； 6、敢于迎接挑战、能独立承受压力...,http://jobs.zhaopin.com/278684936256632.htm
高级数据分析师,,马上消费金融股份有限公司,20001-30000,深圳-福田区,招聘中,  岗位职责：  1. 负责二次营销及产品运营的数据分析，为相关项目提供数据和分析支持；  2. 根据业务需求和目标，将分析结果转化为实际应用项目，促进二次营销及产品运营工作的开展；  3. 定期分析客户画像和行为特征，为二次营销及产品运营提出优化建议；  4. 对二次营销及产品运营数据进行提取、分...,http://jobs.zhaopin.com/252519037253658.htm
数据分析师(000471),92%,宝宝树(北京)信息技术有限公司,15001-20000,北京,招聘中,  岗位职责:  职位描述: 1. 分析业务数据，从中发现问题、研究问题并探索解决方案。 2. 将数据分析结果转化为可行的产品和运营策略，推动测试、优化形成迭代。   任职资格:  任职要求: 1. 本科及以上学历，计算机等相关专业。 2. 2年以上工作经验。 2. 逻辑思维能力强，对语音交互设计过...,http://jobs.zhaopin.com/CC154131010J00049908013.htm
金融数据分析师——靠能力说话,92%,北京万向通汇投资有限公司,8001-10000,北京-朝阳区,最近,...数据分析师（学生管培生）        申请条件：     1.形象阳光向上，具备一定的沟通能力.              2.诚实守信、勤奋主动，具有高度的工作热情和团队合作意识.              3.有销售、客户服务或学生社团干部经验者优先考虑.         ...,http://jobs.zhaopin.com/288865232254177.htm
数据分析师+无责5k+双休,100%,重庆宝钻信息技术咨询有限公司,5500-8000,重庆,招聘中,  岗位职责： （无经验者通过面试后可免费带薪培训）  1.严格执行公司各项制度，，并定期整理数据，向上级领导分析结果；  2.按照部门主管的要求进行技术和基本面规律的分析，进行数据的搜集或整理；  3.配合其他部门有关工作；  4.遵守公司的各项管理制度，承办领导交办的其他工作。  岗位要求：  ...,http://jobs.zhaopin.com/CC503336080J00162586401.htm
EMOSS项目组-数据分析师,100%,中国通信建设集团设计院有限公司,6000-12000,北京,招聘中,  岗位职责  （1）负责梳理企业全流程各节点业务场景，与业务对接，完成集团报表、指标体系搭建，根据业务需求完成多维分析，在报表平台输出可视化显示及迭代；  （2）负责BI系统日常运营与维护工作，完善统计指标、统计报表和设计分析模型  （3）协助公司及业务部门建立科学的数据运营指标体系及业务指标分解...,http://jobs.zhaopin.com/CC237760813J00048841909.htm
高薪诚聘讲师/数据分析师带薪年假不加班,100%,江苏鼎汇嘉诚教育科技有限公司,8001-10000,南京,招聘中,  岗位职责： 1.通过企业培训，迅速掌握公司所有金融产品的基本内容，熟悉掌握所有产品的基本情况; 2.通过自身的学习和一段时间的实践摸索为公司的业务员拟定合适的培训计划，组织培训活动; 3.后期负责企业内训、销售人员培训、公司活动组织、入职培训; 4.负责营销系统员工的心态、技能、知识等方面的培训...,http://jobs.zhaopin.com/567037189252846.htm
高薪诚聘数据分析师底薪8K＋,100%,江苏鼎汇嘉诚教育科技有限公司,10001-15000,南京,招聘中,  岗位职责： （无经验者通过面试后可免费带薪培训）  1.严格执行公司各项制度，，并定期整理数据，向上级领导分析结果；  2.按照部门主管的要求进行技术和基本面规律的分析，进行数据的搜集或整理；  3.配合其他部门有关工作；  4.遵守公司的各项管理制度，承办领导交办的其他工作。  岗位要求：  ...,http://jobs.zhaopin.com/567037189252847.htm
数据分析师,92%,YOHO！新与力文化传播有限公司,8000-15000,南京,最近,  岗位职责:  1.对市场部广告投放数据进行采集汇总，并按规定进行数据整理分析；  2.按时发送市场部日周月维度报表，以及KPI的进度表；  3.保证数据正确完整，并利用数据给出各渠道推广的建设性建议；  4.对公司竞品以及其他行业优秀案例的数据收集和学习；     任职资格：   1.熟练使用s...,http://jobs.zhaopin.com/131944148252561.htm
直招金融数据分析师 双休朝九晚五不加班,100%,南京玖诺知晓信息科技有限公司,6001-8000,南京,最近,   岗位职责 1、 负责数据采集、汇总； 2、 收集、整理、汇总、各项目数据，进行数据分析； 3、 汇总业务数据，定期完成相关业绩数据的分析和关键点提炼； 4、数据库管理等其他相关工作。 5、按照部门主管的要求进行技术和基本面规律的分析，进行数据的搜集或整理； 6、严格执行公司各项制度，，并定期整...,http://jobs.zhaopin.com/581823932250398.htm
数据分析师/交易专员  可实习,100%,重庆宝钻信息技术咨询有限公司,6001-8000,重庆,招聘中,  岗位要求：  1.接受免费统一的专业学习培训和模拟训练。  2.认同公司的发展理念，愿意与公司共同拓展业务。  3.具有很强的工作责任心和团队合作精神。  4.对公司资金高度负责，严格执行风险控制。  5.以持续稳定盈利为最高目标，励志成为业内精英人才。  6.热衷于金融行业的有经验人士，有意与...,http://jobs.zhaopin.com/CC503336080J00162301601.htm
外汇数据分析师、双休、五险一金,100%,中鑫万邦(北京)国际商务咨询有限公司,20001-30000,北京,最新,   薪酬待遇:        初级：  底薪7000+20%-50%提成+双休+奖金+公司福利（月收入8000-12000）        中级：  底薪12000+  20%-50%  提成+五险+双休+奖金+公司福利（月收入12000-20000）        高级：  底薪18000+  ...,http://jobs.zhaopin.com/CC699259380J00046889914.htm
数据分析师,100%,武汉方能文化传播有限公司,4000-6000,武汉-武昌区,最新,    岗位职责：     1.协助工程师进行产品开发项目的数据安装、配置、部署工作。     2.为软件研发项目提供数据库技术支持。     3.协助工程师设计并优化数据库物理建设方案。     4.针对数据库应用系统运行中出现的问题，提出解决方案。     任职要求：     1.大专及以上学历...,http://jobs.zhaopin.com/CC233658313J00056402308.htm
（免费培训）数据分析师,100%,广州中冠实业投资有限公司,8000-11000,广州,最新,  任职要求：  1.分析行情，每日做出交易计划  2.熟悉市场，掌握各种分析工具及技术指标  3.把握市场机会，及时交易，确保账户达到稳定盈利，尽可能达到利益最大化。  4.敢于挑战，能独立承受压力，以稳定盈利为目标，成为业内精英人才。     任职要求：  1.职位男女不限，学历中专或以上  2...,http://jobs.zhaopin.com/CC688169231J00074555704.htm
投资数据分析师（助理）,92%,北京飞天龙国际投资股份有限公司,7000-14000,北京,最近,  投资数据分析师（助理）：     职位描述：     1 负责对拟合作项目所在行业数据进行汇总，资料整理等相关研究工作；     2 负责开展项目所在领域进行的行业研究，分析行业发展历程及现状，预测行业未来发展趋势，并撰写分析报告；     3 根据行业分析情况，提供专业意见；  ...,http://jobs.zhaopin.com/296720485252428.htm
数据分析师,92%,易到用车,15000-25000,北京,招聘中, 岗位职责：  1、运营数据分析：针对各个业务线、用户司机行为等，进行数据分析，建立数据分析模型，提出改善运营质量的方法和建议，搭建BI数据分析体系，为企业决策提供支持，撰写专业的数据分析报告；  2、业务指标设计：从数据中提炼出诊断指标，形成全面的指标体系，评估和监控业务健康度；  3、数据挖掘：...,http://jobs.zhaopin.com/350551610253665.htm
转行跳槽8K-15K金融数据分析师+五险双休,98%,北京万向通汇投资有限公司,8000-15000,北京,最近,          岗位职责：   （没有销售性质，无经验者通过面试后可免费带薪培训）     分析数据--判断未来趋势--细心--及时          1.严格执行公司各项制度，协助项目经理完成日常工作；    2.按照部门主管的要求进行项目数据的搜集或整理；    3.配合其他部门有关工作； ...,http://jobs.zhaopin.com/288865232254345.htm
外汇数据分析师（双休）,100%,中汇富投资(深圳)有限公司,8001-10000,深圳,最新,  职位职责：  1、针对全球外汇市场实盘走势进行可行性有效分析；  2、对公司内部自有资金账户进行数据分析和数据统计工作；  3、有效进行风险控制，用于全球外汇市场进行实盘交易活动来获取利润；  4、时刻关注公司账户操作品种的价格变动和相关重要资讯；  5、每个月进行交易总结，即时准确汇报公司各项...,http://jobs.zhaopin.com/453274238250576.htm
大数据分析师助理 双休,,西安达内软件科技有限公司,4001-6000,西安,最新,   岗位职责：    1、对业务经营数据进行整理和分析，提出有针对性的方案和建议。    2、负责市场趋势与竞品数据的监控和洞察，帮助优化相关业务流程，推进产品运营部门工作进行。    3、搜集整理产业链各环节关键数据信息，研究行业产业链，绘制产业链图谱。       任职要求：    1、专科及...,http://jobs.zhaopin.com/552966422253050.htm
18796-数据分析师（上海）,,深圳市腾讯计算机系统有限公司,面议,上海,招聘中,  工作职责：  针对腾讯游戏平台，基于大规模用户数据，对用户兴趣、偏好、行为等进行数据挖掘和分析； 发现平台问题，形成结论帮助产品改善； 提升用户在平台体验、提升平台游戏用户的新进，活跃和留存等。  工作要求：  本科以上学历，数学、统计学、计算机等相关专业， 2年统计数据分析、数据挖掘研发相关工...,http://jobs.zhaopin.com/120072290297802.htm
底薪4k聘金融数据分析师,100%,山西昂骏电子商务有限公司,6001-8000,太原,招聘中,   不要怀疑你的眼睛   你没看错！                      我也没发错   我们就是想在不同的地方   找到人才。    我们通常只关注自己熟悉的行业和我们能够驾驭的工作，与此同时，有没有想过我们关注的行业还有多少发展和上升空间，同样都是工作  8  小时，为什么别人能挣  1...,http://jobs.zhaopin.com/CZ674002580J00035891311.htm
数据分析师,91%,台州银行股份有限公司,面议,杭州,招聘中,   岗位职责： 1、对大数据进行挖掘，利用统计分析、决策树、回归算法、机器学习等技术建立预测模型、评分模型，创建业务模型并筛选变量，为管理提供支持； 2、建立和完善数据分析体系，跟踪模型技术发展， 评估建模工具的有效性，持续优化算法和分析策略； 3、为业务部门在统计分析和数据建模方面提供支持。 任...,http://jobs.zhaopin.com/CC148712369J00114906605.htm
【挑战高薪职位】金融操作员/数据分析师,91%,荟昕(北京)投资管理有限公司,8001-10000,北京,最新,  1、初级操作员：基本工资6000+提成20% + 五险+双休+旅游+奖金+福利;  2、中级操作员：基本工资10000+提成30% + 五险+双休+旅游+奖金+福利;  3、高级操作员：基本工资15000+提成40% + 五险+双休+旅游+奖金+福利;  任职四大基本 ：   1、热爱金融并且有...,http://jobs.zhaopin.com/679619236250001.htm
只看能力不看学历 金融数据分析师,67%,嘉诺恒盛(北京)教育科技有限公司,6001-8000,北京,招聘中,  任职要求   1、热爱金融行业，有强烈的意愿进入金融投资领域，渴望成为金融职场中的精英一族；  2、具有良好的自我学习能力与团队合作精神；  3、具有良好的职业操守，有强烈的责任感；  4、敢于挑战自我，勇于凭自己的努力和本领获得高收益。     工作内容   1、为公司的账户进行交易盈利；  ...,http://jobs.zhaopin.com/278684936251614.htm
数据分析师（底薪+提成奖金+双休+地铁旁,100%,广州中冠实业投资有限公司,4500-9000,广州-天河区,最近,  职位描述：   1、主要协助分析师工作，包括数据整理、分析，行情分析、传达，技术分析、授课。  2、协助部门主管处理部门的日常事务；  3、协助部门部门做销售团队的数据统计及分析；  4、负责部门文化的建设和传播工作；  5、处理上级安排的其他工作。     任职要求：  1、熟练操作excel...,http://jobs.zhaopin.com/688169231250157.htm
数据分析师（工作地点为郑州）,,北京奥维云网大数据科技股份有限公司,2001-4000,郑州-管城区,招聘中,  岗位职责：  1、负责基础数据清洗  2、寻找外包执行公司，与外包执行公司充分沟通，控制执行结果的质量  3、负责房地产行业家电领域、卫浴领域、建筑建材领域数据分析，并定期发布媒体文章  4、协助部门所涉及研究领域以及其他临时性的数据支撑  5、负责部门其他临时性工作  任职要求：  1、大专及...,http://jobs.zhaopin.com/383725927251140.htm
金融数据分析师金融助理+五险双休,100%,中汇富投资(深圳)有限公司,8001-10000,深圳,最近,  职位描述 : 为培养公司未来金融管理人员，吸纳新鲜力量，积极进行人才储备，实现永续经营并分享成功。公司正式启动人才储备项目，为有能力的金融类应聘者提供培训方案，并在公司的核心岗位进行轮值，使他们能够快速成长，适应市场，合格的应聘人员将择优录取，作为公司重要的储备人才。  职位要求 ： 1、应届毕...,http://jobs.zhaopin.com/453274238250539.htm
金融数据分析师/助理实习生(双休+全勤奖）,100%,深圳市华尔智远资产管理有限公司,6001-8000,深圳,最新,     再长的路，一步步也能走完，再短的路，不迈开双脚也无法到达！              华尔智远的优势：    强培训：不怕你没经验公司有完备的培训体系，所有的管理人员均由基层培养；人才培养是我们最大的优势，为全员提供专业系统化的岗前带薪培训、岗中训练及管理力提升训练是我们的日常工作  好发...,http://jobs.zhaopin.com/574170634250160.htm
金融数据分析师 三个月一次竞升 福利优厚,100%,北京万向通汇投资有限公司,8000-15000,北京,最近,          欢迎广大怀揣梦想，憧憬未来，渴望用自己的双手去创造未来的有识之士加入我们的队伍中，一起去创造属于我们的辉煌！              万向通汇欢迎你的加入！！！！（现入职，也可享受年终奖福利）         公司详细简介：     百度百科链接：    http://baik...,http://jobs.zhaopin.com/288865232254319.htm
（朝阳）8k+双休 五险一金 金融数据分析师（零基础培训）,100%,北京万向通汇投资有限公司,8000-15000,北京,最新,    欢迎广大怀揣梦想，憧憬未来，渴望用自己的双手去创造未来的有识之士加入我们的队伍中，一起去创造属于我们的辉煌！               万向通汇欢迎你的加入！！！！（现入职，也可享受年终奖福利）        岗位职责：   （无经验者通过面试后可免费带薪培训） 1.严格执行公司各项制度，...,http://jobs.zhaopin.com/288865232254136.htm
数据分析师 应届生亦可,90%,合肥文辉软件服务有限责任公司,4001-6000,合肥,招聘中, 岗位职责：   工作职责： 1、 梳理用户服务部数据分析需求，规划报表需求，实现日常数据可视化； 2、 负责WEB 端以及APP端的产品业务分析、用户行为分析、用户画像分析，通过分析挖掘业务，能够给产品端、业务端提供合理化的建议； 3、 与多部门（包括业务部门、和大数据研发部等）密切沟通，负责所需...,http://jobs.zhaopin.com/514634488250283.htm
数据分析师,90%,上海溢米教育科技有限公司,10001-15000,上海,招聘中,  岗位职能  1、销量数据管理：公司销量数据的管理和维护  2、BA商业分析：内外部数据的分析  ·评估市场潜力  ·客户分级和选择目标客户  ·销售指标设定及分配  ·销售团队规模测算  ·销售辖区配置  3、销售奖金：奖金计划设计、分析、回顾优化 4、CRM客户关系管理：客户关系管理系统，销售...,http://jobs.zhaopin.com/246066989258448.htm
数据分析师,90%,北京晨光在线科技有限公司,30001-50000,北京,最近,  岗位职责： 1、负责贷后数据分析项目的设计、建模、数据处理及数据分析和挖掘工作； 2、负责风控贷后规则、评分模型等策略支持工具的开发； 3、负责贷后运营指标体系、MIS系统的建立和持续完善； 4、根据贷后数据模型，统计、分析日、周、月运营数据； 5、协助搭建数据分析及日常监控体系，定期检视、分析...,http://jobs.zhaopin.com/380350625250190.htm
